id,utterance,label
ds10k-07119,Explain climate change in detail. (variant 480),chat
ds10k-07120,show me the charging dock in the parking area.,motion_query
ds10k-07121,Please show me the marker in the classroom.,motion_query
ds10k-07122,How does stress management work? (variant 208),chat
ds10k-07123,Lower your head slowly. (variant 527),motion_query
ds10k-07124,Raise your hand. (variant 1788),motion_query
ds10k-07125,Describe the main ideas behind project management. (variant 42),chat
ds10k-07126,Raise your wrist.,motion_query
ds10k-07127,Perform a stretch for me.,motion_query
ds10k-07128,Help me understand meditation with examples. (variant 275),chat
ds10k-07129,Help me understand machine learning briefly. (variant 1057),chat
ds10k-07130,Make a gesture that means help. (variant 1360),motion_query
ds10k-07131,How can I learn resume writing? (variant 1041),chat
ds10k-07132,Why is stress management important? (variant 302),chat
ds10k-07133,What are the benefits of operating systems? (variant 764),chat
ds10k-07134,How do I reset the router?,chat
ds10k-07135,Bring me the marker.,motion_query
ds10k-07136,Summarize the history of cryptography.,chat
ds10k-07137,Point to the blue cup. (variant 1692),motion_query
ds10k-07138,Recommend resources for sleep hygiene. (variant 567),chat
ds10k-07139,Can you move the window to the lab.,motion_query
ds10k-07140,What should I know about stress management ? (variant 504),chat
ds10k-07141,What is a good book for learning Python?,chat
ds10k-07142,Bow like a performer.,motion_query
ds10k-07143,Help me understand thermodynamics for a beginner.,chat
ds10k-07144,How do you say 'thank you' in Japanese?,chat
ds10k-07145,What's the best way to study for an exam?,chat
ds10k-07146,Turn toward the power switch. (variant 1264),motion_query
ds10k-07147,How do I calculate compound interest?,chat
ds10k-07148,Point to the book. (variant 900),motion_query
ds10k-07149,Place the drawer near the door. (variant 337),motion_query
ds10k-07150,Pick up the trash bin. (variant 1883),motion_query
ds10k-07151,Step closer to the book. (variant 1210),motion_query
ds10k-07152,Lead me to the lobby. (variant 894),motion_query
ds10k-07153,Stop moving and hold your position. (variant 1711),motion_query
ds10k-07154,Could you move the red block to the parking area.,motion_query
ds10k-07155,Can you list the planets in order?,chat
ds10k-07156,How do I fix stage fright? (variant 2245),chat
ds10k-07157,Follow me to the kitchen. (variant 1699),motion_query
ds10k-07158,Place the marker near the door. (variant 265),motion_query
ds10k-07159,Can you show me the chair in the lobby.,motion_query
ds10k-07160,Could you show me the book in the lobby.,motion_query
ds10k-07161,Who invented the printing press? (variant 2056),chat
ds10k-07162,Can you move the exit sign to the classroom.,motion_query
ds10k-07163,Which song is currently popular?,chat
ds10k-07164,Could you move the charging dock to the workbench.,motion_query
ds10k-07165,Act out a happy dance.,motion_query
ds10k-07166,Please move the marker to the classroom.,motion_query
ds10k-07167,Can you point to the toolbox. (variant 105),motion_query
ds10k-07168,Can you show me the chair in the lab.,motion_query
ds10k-07169,Please point at the shelf.,motion_query
ds10k-07170,Help me understand supply chains with examples.,chat
ds10k-07171,Push the chair in.,motion_query
ds10k-07172,Turn to face the fire extinguisher.,motion_query
ds10k-07173,Where can I find information about digital privacy? (variant 287),chat
ds10k-07174,Lower your head slowly. (variant 779),motion_query
ds10k-07175,Turn your head toward the noise.,motion_query
ds10k-07176,What are the ethical considerations of AI?,chat
ds10k-07177,Lower your arm slowly. (variant 1283),motion_query
ds10k-07178,Give me advice about operating systems. (variant 1019),chat
ds10k-07179,What's the best way to learn a language?,chat
ds10k-07180,What should I know about digital privacy ?,chat
ds10k-07181,How does linear algebra work? (variant 1151),chat
ds10k-07182,What is the longest river in the world?,chat
ds10k-07183,What causes stage fright? (variant 105),chat
ds10k-07184,What is digital privacy? (variant 851),chat
ds10k-07185,Explain organic chemistry for a beginner. (variant 204),chat
ds10k-07186,When was GPS discovered? (variant 585),chat
ds10k-07187,Stay where you are. (variant 632),motion_query
ds10k-07188,show me the marker in the kitchen.,motion_query
ds10k-07189,Please move the laptop to the classroom.,motion_query
ds10k-07190,What should I know about critical thinking with examples?,chat
ds10k-07191,Bring me the toolbox. (variant 154),motion_query
ds10k-07192,Put the book on the table.,motion_query
ds10k-07193,Rotate toward the audience. (variant 1435),motion_query
ds10k-07194,What are the benefits of vaccines?,chat
ds10k-07195,Help me understand critical thinking with examples.,chat
ds10k-07196,Recommend resources for computer vision.,chat
ds10k-07197,Compare reinforcement learning and imitation learning for beginners.,chat
ds10k-07198,What is public speaking?,chat
ds10k-07199,Explain classical music in detail.,chat
ds10k-07200,I need help with climate change for my homework. (variant 2065),chat
ds10k-07201,Summarize the history of critical thinking. (variant 1254),chat
ds10k-07202,Compare random forests and HTTP for beginners. (variant 2225),chat
ds10k-07203,Guide me through the charging station. (variant 1253),motion_query
ds10k-07204,Explain public speaking in one paragraph. (variant 319),chat
ds10k-07205,Stop moving now.,motion_query
ds10k-07206,Explain time management .,chat
ds10k-07207,Please point to the drawer.,motion_query
ds10k-07208,Explain linear algebra step by step.,chat
ds10k-07209,Could you move the first aid kit to the conference room.,motion_query
ds10k-07210,What should I know about digital privacy for a beginner? (variant 941),chat
ds10k-07211,Tell me about climate change. (variant 832),chat
ds10k-07212,move the plant to the parking area.,motion_query
ds10k-07213,How do I tie a tie?,chat
ds10k-07214,I feel sad today.,chat
ds10k-07215,Walk to the conference room. (variant 152),motion_query
ds10k-07216,show me the whiteboard in the lobby. (variant 215),motion_query
ds10k-07217,Guide me through the hallway. (variant 1217),motion_query
ds10k-07218,Help me understand epidemiology .,chat
ds10k-07219,Explain the process of photosynthesis.,chat
ds10k-07220,Please show me the drawer in the workbench.,motion_query
ds10k-07221,Act out what a happy robot looks like.,motion_query
ds10k-07222,Explain photosynthesis briefly.,chat
ds10k-07223,Show me how to do a squat.,motion_query
ds10k-07224,Can you move the book to the conference room.,motion_query
ds10k-07225,Can you tell me the news headlines?,chat
ds10k-07226,Can you move the door to the conference room.,motion_query
ds10k-07227,Nod to confirm you understand. (variant 1249),motion_query
ds10k-07228,Where can I find information about operating systems?,chat
ds10k-07229,Step closer to the first aid kit. (variant 94),motion_query
ds10k-07230,Wave your right arm. (variant 578),motion_query
ds10k-07231,"I'm feeling a bit down, can you cheer me up?",chat
ds10k-07232,Show me how to press the button. (variant 592),motion_query
ds10k-07233,What is the recipe for chocolate cake?,chat
ds10k-07234,Why is astrophysics important? (variant 394),chat
ds10k-07235,What are the benefits of critical thinking? (variant 1546),chat
ds10k-07236,Can you move the fire extinguisher to the classroom.,motion_query
ds10k-07237,What are the benefits of thermodynamics? (variant 2029),chat
ds10k-07238,Describe the main ideas behind stress management. (variant 709),chat
ds10k-07239,Explain organic chemistry step by step.,chat
ds10k-07240,Please show me the exit sign in the lab.,motion_query
ds10k-07241,Please show me the trash bin in the doorway.,motion_query
ds10k-07242,Close the drawer.,motion_query
ds10k-07243,What is the difference between reinforcement learning and Adam?,chat
ds10k-07244,Explain why the sky is blue.,chat
ds10k-07245,Could you show me the charging dock in the workbench.,motion_query
ds10k-07246,Bring me the red block. (variant 82),motion_query
ds10k-07247,Give me advice about time management. (variant 789),chat
ds10k-07248,What should I know about stress management in one paragraph?,chat
ds10k-07249,Please move the marker to the doorway.,motion_query
ds10k-07250,Rotate toward the audience. (variant 499),motion_query
ds10k-07251,Wave your hand to greet me.,motion_query
ds10k-07252,Help me understand vaccines .,chat
ds10k-07253,What is the difference between NoSQL and Adam?,chat
ds10k-07254,Point to the window. (variant 1260),motion_query
ds10k-07255,Stay where you are. (variant 560),motion_query
ds10k-07256,What are the benefits of robotics ethics? (variant 74),chat
ds10k-07257,Could you show me the shelf in the doorway.,motion_query
ds10k-07258,Can you show me the first aid kit in the workbench.,motion_query
ds10k-07259,show me the charging dock in the workbench. (variant 1727),motion_query
ds10k-07260,Can you move the toolbox to the lab.,motion_query
ds10k-07261,What is the difference between decision trees and FTP? (variant 721),chat
ds10k-07262,Explain climate change step by step.,chat
ds10k-07263,Can you point to the plant.,motion_query
ds10k-07264,What is the difference between random forests and momentum? (variant 1020),chat
ds10k-07265,Turn toward the window. (variant 1516),motion_query
ds10k-07266,What's the stock market doing today?,chat
ds10k-07267,Scan the room with your eyes.,motion_query
ds10k-07268,Stop what you are doing and freeze.,motion_query
ds10k-07269,What does 'ubiquitous' mean?,chat
ds10k-07270,Give me advice about probability. (variant 697),chat
ds10k-07271,Recommend resources for linear algebra. (variant 1073),chat
ds10k-07272,Show me how you dance.,motion_query
ds10k-07273,"I need emotional support, just listen to me.",chat
ds10k-07274,Move the vase to the center of the table.,motion_query
ds10k-07275,show me the shelf in the lab.,motion_query
ds10k-07276,Can you explain personal finance in simple terms?,chat
ds10k-07277,Help me understand digital privacy in detail. (variant 873),chat
ds10k-07278,move the charging dock to the workbench.,motion_query
ds10k-07279,Can you move the whiteboard to the charging station.,motion_query
ds10k-07280,Could you show me the window in the classroom.,motion_query
ds10k-07281,Stop your arm motion.,motion_query
ds10k-07282,Step closer to the power switch. (variant 418),motion_query
ds10k-07283,Imitate my dance steps.,motion_query
ds10k-07284,Recommend resources for Python programming.,chat
ds10k-07285,Please move the whiteboard to the lobby.,motion_query
ds10k-07286,Please show me the whiteboard in the workbench.,motion_query
ds10k-07287,Guide me through the doorway. (variant 785),motion_query
ds10k-07288,When was GPS discovered? (variant 401),chat
ds10k-07289,Nod to confirm you understand. (variant 637),motion_query
ds10k-07290,How can I learn game theory? (variant 351),chat
ds10k-07291,Describe the main ideas behind natural language processing.,chat
ds10k-07292,Nod to indicate yes.,motion_query
ds10k-07293,Why do we dream?,chat
ds10k-07294,Compare SQL and HTTP for beginners. (variant 247),chat
ds10k-07295,Can you wave at me? (variant 1407),motion_query
ds10k-07296,Can you point to the fire extinguisher. (variant 501),motion_query
ds10k-07297,Show me how to sort the tools. (variant 484),motion_query
ds10k-07298,Salute me formally.,motion_query
ds10k-07299,Explain probability step by step.,chat
ds10k-07300,What is the difference between RAM and ROM?,chat
ds10k-07301,Can you explain the concept of relativity?,chat
ds10k-07302,Can you tell me how to say 'good morning' in French?,chat
ds10k-07303,How can I learn calculus? (variant 627),chat
ds10k-07304,Recommend resources for robotics ethics. (variant 1694),chat
ds10k-07305,Follow me to the hallway. (variant 187),motion_query
ds10k-07306,Tell me a story about a dragon.,chat
ds10k-07307,What are common mistakes in digital privacy? (variant 246),chat
ds10k-07308,How are you doing today?,chat
ds10k-07309,Tell me about evolution. (variant 1522),chat
ds10k-07310,Do you know any fun facts?,chat
ds10k-07311,Hold still while I measure.,motion_query
ds10k-07312,Help me understand cryptography briefly.,chat
ds10k-07313,Move to the lobby. (variant 1449),motion_query
ds10k-07314,Make a gesture that means stop. (variant 1792),motion_query
ds10k-07315,Who invented the airplane? (variant 1688),chat
ds10k-07316,Who invented the airplane? (variant 998),chat
ds10k-07317,Signal me when it's safe.,motion_query
ds10k-07318,I need help with supply chains for my homework. (variant 662),chat
ds10k-07319,Can you explain compilers in simple terms?,chat
ds10k-07320,What should I know about renewable energy in one paragraph?,chat
ds10k-07321,Describe the main ideas behind human anatomy. (variant 203),chat
ds10k-07322,What is the distance to the moon?,chat
ds10k-07323,Raise your left arm if you agree.,motion_query
ds10k-07324,Can you help me plan a trip to Paris?,chat
ds10k-07325,Demonstrate how to press the button. (variant 1563),motion_query
ds10k-07326,Nod to confirm you understand. (variant 61),motion_query
ds10k-07327,Help me understand organic chemistry for a beginner.,chat
ds10k-07328,Could you move the plant to the conference room.,motion_query
ds10k-07329,Can you point to the shelf.,motion_query
ds10k-07330,Wave at the camera.,motion_query
ds10k-07331,Stay where you are. (variant 1172),motion_query
ds10k-07332,Can you explain photosynthesis?,chat
ds10k-07333,Back away from the door.,motion_query
ds10k-07334,What should I know about Python programming ?,chat
ds10k-07335,Act out the word 'happy'.,motion_query
ds10k-07336,Rotate toward the audience. (variant 247),motion_query
ds10k-07337,Act out curiosity. (variant 1575),motion_query
ds10k-07338,Can you analyze this poem?,chat
ds10k-07339,Show me how you wave.,motion_query
ds10k-07340,Bring me the door. (variant 118),motion_query
ds10k-07341,Can you name all the planets in order?,chat
ds10k-07342,Lower your head slowly.,motion_query
ds10k-07343,Slowly walk backwards.,motion_query
ds10k-07344,Spin in a circle.,motion_query
ds10k-07345,Gesture that you are confused.,motion_query
ds10k-07346,What should I know about operating systems ? (variant 596),chat
ds10k-07347,Turn to face the red block. (variant 1445),motion_query
ds10k-07348,Act out surprise. (variant 1035),motion_query
ds10k-07349,Could you show me the elevator button in the classroom.,motion_query
ds10k-07350,What is the difference between decision trees and Adam? (variant 2032),chat
ds10k-07351,Why is compilers important?,chat
ds10k-07352,Explain the concept of time.,chat
ds10k-07353,Could you move the plant to the kitchen.,motion_query
ds10k-07354,Roll your eyes to show sarcasm.,motion_query
ds10k-07355,Can you move the charging dock to the hallway.,motion_query
ds10k-07356,Act out confusion. (variant 1323),motion_query
ds10k-07357,Please show me the window in the conference room.,motion_query
ds10k-07358,Tell me about vaccines. (variant 119),chat
ds10k-07359,What should I know about linear algebra briefly?,chat
ds10k-07360,Could you move the chair to the hallway.,motion_query
ds10k-07361,Lift the box carefully.,motion_query
ds10k-07362,Can you move the elevator button to the charging station.,motion_query
ds10k-07363,Demonstrate how to tie a knot. (variant 1707),motion_query
ds10k-07364,Walk over to the table.,motion_query
ds10k-07365,Can you help me debug this code?,chat
ds10k-07366,Pull the lever to stop.,motion_query
ds10k-07367,Guide me through the lab.,motion_query
ds10k-07368,Follow me to the conference room. (variant 1123),motion_query
ds10k-07369,What is the history of the Eiffel Tower?,chat
ds10k-07370,Lead me to the workbench.,motion_query
ds10k-07371,What should I know about renewable energy in detail?,chat
ds10k-07372,What are the benefits of linear algebra? (variant 1776),chat
ds10k-07373,What should I know about digital privacy step by step?,chat
ds10k-07374,What are the benefits of meditation? (variant 396),chat
ds10k-07375,What are the benefits of evolution? (variant 235),chat
ds10k-07376,Walk to the lab.,motion_query
ds10k-07377,Shake your head if you disagree. (variant 638),motion_query
ds10k-07378,Hand me the shelf. (variant 1922),motion_query
ds10k-07379,Help me understand critical thinking in detail. (variant 1379),chat
ds10k-07380,What is blockchain? (variant 1725),chat
ds10k-07381,What is the difference between TCP and FTP?,chat
ds10k-07382,Explain cryptography briefly.,chat
ds10k-07383,Give me advice about meditation.,chat
ds10k-07384,Put the drawer on the table. (variant 732),motion_query
ds10k-07385,Can you explain linear algebra in simple terms? (variant 1589),chat
ds10k-07386,Place the trash bin near the door.,motion_query
ds10k-07387,Can you understand French?,chat
ds10k-07388,Please show me the laptop in the classroom.,motion_query
ds10k-07389,Point to the book on the top shelf.,motion_query
ds10k-07390,Stop moving and hold your position. (variant 1603),motion_query
ds10k-07391,How do I plant a tomato seedling?,chat
ds10k-07392,Please point at the first aid kit. (variant 1801),motion_query
ds10k-07393,Can you explain critical thinking in simple terms? (variant 577),chat
ds10k-07394,What should I know about blockchain in one paragraph?,chat
ds10k-07395,Can you help me plan my day?,chat
ds10k-07396,Why does the moon appear larger near the horizon?,chat
ds10k-07397,Pick up the marker. (variant 1559),motion_query
ds10k-07398,Why is supply chains important? (variant 1406),chat
ds10k-07399,Move the vase away from the edge.,motion_query
ds10k-07400,Please show me the trash bin in the kitchen.,motion_query
ds10k-07401,Bring me the exit sign. (variant 982),motion_query
ds10k-07402,Answer by shaking your head.,motion_query
ds10k-07403,Raise your right arm. (variant 1680),motion_query
ds10k-07404,Could you show me the red block in the kitchen.,motion_query
ds10k-07405,move the trash bin to the kitchen.,motion_query
ds10k-07406,Can you move the door to the parking area.,motion_query
ds10k-07407,Point to the red block. (variant 1224),motion_query
ds10k-07408,Guide me through the charging station. (variant 389),motion_query
ds10k-07409,Roll forward.,motion_query
ds10k-07410,Lead me to the classroom. (variant 1074),motion_query
ds10k-07411,Can you wave at me? (variant 507),motion_query
ds10k-07412,Explain epidemiology with examples. (variant 526),chat
ds10k-07413,Could you move the toolbox to the classroom.,motion_query
ds10k-07414,move the charging dock to the hallway.,motion_query
ds10k-07415,show me the chair in the parking area.,motion_query
ds10k-07416,Describe the main ideas behind sleep hygiene. (variant 387),chat
ds10k-07417,Describe the main ideas behind linear algebra. (variant 410),chat
ds10k-07418,What is stress management?,chat
ds10k-07419,Explain cryptography with examples.,chat
ds10k-07420,Can you move the drawer to the doorway.,motion_query
ds10k-07421,Show me 'okay' with a hand sign.,motion_query
ds10k-07422,Look at the elevator button. (variant 1266),motion_query
ds10k-07423,Answer with a nod.,motion_query
ds10k-07424,What's the difference between a turtle and a tortoise?,chat
ds10k-07425,Explain computer vision in one paragraph.,chat
ds10k-07426,What causes writer's block?,chat
ds10k-07427,What are common mistakes in microeconomics?,chat
ds10k-07428,What causes gradient explosion? (variant 1853),chat
ds10k-07429,Compare TCP and imitation learning for beginners.,chat
ds10k-07430,Give me advice about classical music. (variant 1502),chat
ds10k-07431,What's the weather forecast for tomorrow?,chat
ds10k-07432,What should I know about microeconomics in detail?,chat
ds10k-07433,Wave your wrist. (variant 1010),motion_query
ds10k-07434,Do you have any suggestions for weekend activities?,chat
ds10k-07435,Bring me the exit sign. (variant 334),motion_query
ds10k-07436,Help me understand database design in one paragraph.,chat
ds10k-07437,Put the box on the shelf.,motion_query
ds10k-07438,Can you explain microeconomics in simple terms? (variant 2072),chat
ds10k-07439,Can you help me with math homework?,chat
ds10k-07440,Look at the trash bin. (variant 474),motion_query
ds10k-07441,I need help with thermodynamics for my homework. (variant 2088),chat
ds10k-07442,What should I have for dinner?,chat
ds10k-07443,Please move the chair to the conference room.,motion_query
ds10k-07444,show me the book in the kitchen.,motion_query
ds10k-07445,What is the best way to organize a closet?,chat
ds10k-07446,Give me advice about natural language processing. (variant 1709),chat
ds10k-07447,Can you show me how to perform a squat?,motion_query
ds10k-07448,Turn to face the chair. (variant 905),motion_query
ds10k-07449,show me the plant in the workbench.,motion_query
ds10k-07450,Hand me the fire extinguisher. (variant 1346),motion_query
ds10k-07451,Please move the book to the conference room.,motion_query
ds10k-07452,Look toward the window.,motion_query
ds10k-07453,Explain thermodynamics step by step.,chat
ds10k-07454,Recommend resources for Python programming. (variant 958),chat
ds10k-07455,What causes memory leaks? (variant 1761),chat
ds10k-07456,Can you explain calculus in simple terms? (variant 1819),chat
ds10k-07457,move the drawer to the classroom.,motion_query
ds10k-07458,Act out confusion. (variant 99),motion_query
ds10k-07459,Summarize the history of natural language processing. (variant 2013),chat
ds10k-07460,Can you wave at me? (variant 1695),motion_query
ds10k-07461,Shrug your shoulders to say 'I don't know'.,motion_query
ds10k-07462,Hand me the laptop. (variant 770),motion_query
ds10k-07463,Act out a happy expression.,motion_query
ds10k-07464,I need help with thermodynamics for my homework. (variant 823),chat
ds10k-07465,Can you recommend a good book on artificial intelligence?,chat
ds10k-07466,Could you move the toolbox to the parking area.,motion_query
ds10k-07467,How does project management work?,chat
ds10k-07468,move the toolbox to the conference room.,motion_query
ds10k-07469,Wave your right arm. (variant 650),motion_query
ds10k-07470,Can you explain classical music in simple terms? (variant 1198),chat
ds10k-07471,What causes stage fright? (variant 1738),chat
ds10k-07472,Could you show me the trash bin in the classroom.,motion_query
ds10k-07473,What is the difference between random forests and logistic regression?,chat
ds10k-07474,Recommend resources for stress management. (variant 866),chat
ds10k-07475,What is the difference between decision trees and logistic regression?,chat
ds10k-07476,Shake your head if you disagree. (variant 1394),motion_query
ds10k-07477,What is the difference between decision trees and HTTP? (variant 1411),chat
ds10k-07478,How do I fix budgeting mistakes? (variant 911),chat
ds10k-07479,Help me understand compilers for a beginner.,chat
ds10k-07480,move the power switch to the classroom.,motion_query
ds10k-07481,Gesture to indicate which direction.,motion_query
ds10k-07482,Could you move the whiteboard to the workbench.,motion_query
ds10k-07483,Show me the way to the exit.,motion_query
ds10k-07484,Do you think I should take the train or drive?,chat
ds10k-07485,What are common mistakes in critical thinking?,chat
ds10k-07486,Can you help me plan my weekend itinerary?,chat
ds10k-07487,What is the difference between TCP and Adam?,chat
ds10k-07488,Show me how to sort the tools. (variant 376),motion_query
ds10k-07489,What is the difference between supervised learning and logistic regression?,chat
ds10k-07490,How do I fix decision fatigue? (variant 2222),chat
ds10k-07491,Help me understand database design .,chat
ds10k-07492,Could you move the marker to the classroom.,motion_query
ds10k-07493,Where can I find information about database design? (variant 333),chat
ds10k-07494,Grab the chair with your right hand.,motion_query
ds10k-07495,Can you spin around?,motion_query
ds10k-07496,Give me advice about classical music.,chat
ds10k-07497,What are common mistakes in urban planning? (variant 1603),chat
ds10k-07498,When was CRISPR discovered? (variant 792),chat
ds10k-07499,Stay where you are. (variant 1388),motion_query
ds10k-07500,What is game theory? (variant 805),chat
ds10k-07501,show me the plant in the parking area.,motion_query
ds10k-07502,Stop moving when I say 'freeze'.,motion_query
ds10k-07503,I need help with epidemiology for my homework.,chat
ds10k-07504,Please point at the door. (variant 181),motion_query
ds10k-07505,Could you move the drawer to the doorway.,motion_query
ds10k-07506,Point to the book.,motion_query
ds10k-07507,Act out tiredness. (variant 1503),motion_query
ds10k-07508,Tell me about epidemiology.,chat
ds10k-07509,When was the steam engine discovered? (variant 815),chat
ds10k-07510,Tell me about meditation. (variant 1223),chat
ds10k-07511,Point to the charging dock. (variant 36),motion_query
ds10k-07512,What should I know about stress management ? (variant 2068),chat
ds10k-07513,Where can I find information about database design?,chat
ds10k-07514,What causes insomnia?,chat
ds10k-07515,Look at the blue cup.,motion_query
ds10k-07516,Shake your head if you disagree. (variant 458),motion_query
ds10k-07517,Can you help me understand this quote?,chat
ds10k-07518,Tell me about photosynthesis. (variant 1959),chat
ds10k-07519,Step closer to the charging dock. (variant 310),motion_query
ds10k-07520,Follow me to the lobby. (variant 1447),motion_query
ds10k-07521,Describe the main ideas behind critical thinking. (variant 2250),chat
ds10k-07522,Could you show me the marker in the doorway.,motion_query
ds10k-07523,Can you list your available functions?,chat
ds10k-07524,When was the printing press discovered? (variant 1850),chat
ds10k-07525,Explain thermodynamics in detail.,chat
ds10k-07526,Perform a wave for me. (variant 1098),motion_query
ds10k-07527,Help me understand urban planning step by step.,chat
ds10k-07528,Could you show me the power switch in the charging station. (variant 935),motion_query
ds10k-07529,Can you show me the blue cup in the doorway.,motion_query
ds10k-07530,move the chair to the workbench.,motion_query
ds10k-07531,What is the difference between SQL and logistic regression?,chat
ds10k-07532,Can you suggest a workout routine?,chat
ds10k-07533,Follow me to the hallway. (variant 763),motion_query
ds10k-07534,Touch your nose with your finger.,motion_query
ds10k-07535,Compare NoSQL and momentum for beginners.,chat
ds10k-07536,What is machine learning? (variant 897),chat
ds10k-07537,Show me how to wipe the table. (variant 844),motion_query
ds10k-07538,Shake your head if you disagree. (variant 1250),motion_query
ds10k-07539,What causes gradient explosion?,chat
ds10k-07540,Please point at the blue cup. (variant 1225),motion_query
ds10k-07541,Can you show me the red block in the hallway.,motion_query
ds10k-07542,Compare decision trees and momentum for beginners.,chat
ds10k-07543,Help me understand astrophysics with examples.,chat
ds10k-07544,What time does the museum close today?,chat
ds10k-07545,What should I know about game theory in detail?,chat
ds10k-07546,Give me advice on how to negotiate a salary.,chat
ds10k-07547,Help me understand vaccines briefly. (variant 1816),chat
ds10k-07548,Could you move the chair to the parking area.,motion_query
ds10k-07549,Can you remind me of my schedule today?,chat
ds10k-07550,Can you move the red block to the lab.,motion_query
ds10k-07551,Describe the main ideas behind world history. (variant 1077),chat
ds10k-07552,What causes eye strain?,chat
ds10k-07553,What should I know about sleep hygiene step by step?,chat
ds10k-07554,Please point at the laptop. (variant 1657),motion_query
ds10k-07555,Tell me about sleep hygiene. (variant 602),chat
ds10k-07556,What time is it in Tokyo?,chat
ds10k-07557,What are the benefits of robotics ethics? (variant 1132),chat
ds10k-07558,What is the difference between NoSQL and imitation learning? (variant 1549),chat
ds10k-07559,show me the elevator button in the parking area.,motion_query
ds10k-07560,Step closer to the chair. (variant 562),motion_query
ds10k-07561,Could you show me the door in the workbench.,motion_query
ds10k-07562,Compare UDP and momentum for beginners. (variant 730),chat
ds10k-07563,Could you show me the drawer in the charging station.,motion_query
ds10k-07564,What should I know about machine learning for a beginner?,chat
ds10k-07565,Kneel on one knee.,motion_query
ds10k-07566,Look at the drawer. (variant 186),motion_query
ds10k-07567,Can you show me the trash bin in the hallway. (variant 719),motion_query
ds10k-07568,Recommend a good movie for tonight.,chat
ds10k-07569,I need help with linear algebra for my homework. (variant 2272),chat
ds10k-07570,Recommend resources for blockchain. (variant 843),chat
ds10k-07571,Look at the first aid kit. (variant 546),motion_query
ds10k-07572,Nod to confirm you understand. (variant 889),motion_query
ds10k-07573,Raise your arm. (variant 1212),motion_query
ds10k-07574,Guide me through the kitchen.,motion_query
ds10k-07575,Could you move the trash bin to the lobby.,motion_query
ds10k-07576,Look at the shelf.,motion_query
ds10k-07577,Tell me about urban planning. (variant 395),chat
ds10k-07578,Can you explain the plot of Inception?,chat
ds10k-07579,Point to the marker. (variant 1080),motion_query
ds10k-07580,Make a gesture that means come here. (variant 316),motion_query
ds10k-07581,"I'm feeling sad, can you cheer me up?",chat
ds10k-07582,move the fire extinguisher to the doorway.,motion_query
ds10k-07583,Wave your wrist. (variant 1298),motion_query
ds10k-07584,Please move the exit sign to the conference room.,motion_query
ds10k-07585,Demonstrate how to tie a knot. (variant 771),motion_query
ds10k-07586,Please move the charging dock to the kitchen.,motion_query
ds10k-07587,How can I learn linguistics? (variant 719),chat
ds10k-07588,Can you calculate 15% of 200?,chat
ds10k-07589,Help me understand Python programming in one paragraph.,chat
ds10k-07590,How do I fix network latency? (variant 1670),chat
ds10k-07591,Turn off the light.,motion_query
ds10k-07592,Act out tiredness. (variant 1755),motion_query
ds10k-07593,Compare UDP and FTP for beginners. (variant 454),chat
ds10k-07594,What should I know about world history with examples?,chat
ds10k-07595,Explain game theory briefly.,chat
ds10k-07596,Demonstrate how to stack the boxes. (variant 1167),motion_query
ds10k-07597,Tell me about your features.,chat
ds10k-07598,Fetch the blue ball from the corner.,motion_query
ds10k-07599,Could you show me the trash bin in the parking area.,motion_query
ds10k-07600,What should I know about digital privacy with examples?,chat
ds10k-07601,Can you do a short wave?,motion_query
ds10k-07602,Pick up the blue cup. (variant 1343),motion_query
ds10k-07603,Explain personal finance .,chat
ds10k-07604,Can you give me directions to the museum?,chat
ds10k-07605,Can you move the marker to the parking area.,motion_query
ds10k-07606,Stand still for a moment.,motion_query
ds10k-07607,Look at the red block.,motion_query
ds10k-07608,Where can I find information about supply chains? (variant 2242),chat
ds10k-07609,Please move the door to the charging station.,motion_query
ds10k-07610,Describe the main ideas behind organic chemistry.,chat
ds10k-07611,Back away from the fire extinguisher. (variant 885),motion_query
ds10k-07612,Can you move the book to the lobby.,motion_query
ds10k-07613,Place the plant near the door. (variant 481),motion_query
ds10k-07614,Help me understand blockchain for a beginner.,chat
ds10k-07615,Can you wave at me? (variant 1011),motion_query
ds10k-07616,Give me advice about classical music. (variant 582),chat
ds10k-07617,Demonstrate how to press the button. (variant 195),motion_query
ds10k-07618,Help me understand classical music with examples. (variant 2299),chat
ds10k-07619,Tell me about machine learning. (variant 1154),chat
ds10k-07620,Explain the difference between TCP and UDP.,chat
ds10k-07621,Describe how to change a tire without showing me.,chat
ds10k-07622,Describe the main ideas behind world history. (variant 2227),chat
ds10k-07623,Compare supervised learning and imitation learning for beginners. (variant 293),chat
ds10k-07624,Describe the main ideas behind vaccines. (variant 433),chat
ds10k-07625,show me the elevator button in the lobby.,motion_query
ds10k-07626,Pick up that pen from the table.,motion_query
ds10k-07627,When was the printing press discovered? (variant 516),chat
ds10k-07628,Can you show me the marker in the parking area.,motion_query
ds10k-07629,Put the groceries away.,motion_query
ds10k-07630,I need help with meditation for my homework. (variant 984),chat
ds10k-07631,What should I know about urban planning briefly?,chat
ds10k-07632,What is the difference between NoSQL and Python? (variant 1940),chat
ds10k-07633,Press the button on the remote.,motion_query
ds10k-07634,Explain vaccines for a beginner.,chat
ds10k-07635,Stop moving and hold your position. (variant 1783),motion_query
ds10k-07636,Describe the painting 'Starry Night'.,chat
ds10k-07637,Take three steps to the left.,motion_query
